local_relation_key,geo_relation_id,relation_key,from_entity_key,to_entity_key,position,verified,source_file,json_pointer
initiative:gates-personalized-learning-next-generation-learning-challenges:source:src-030,,CITES_SOURCE,initiative:gates-personalized-learning-next-generation-learning-challenges,source:src-030,,true,content/initiatives.json,$[?slug=='gates-personalized-learning-next-generation-learning-challenges'].sourceIds
initiative:gates-personalized-learning-next-generation-learning-challenges:strength:promising-causal-quasi,,HAS_EVIDENCE_STRENGTH,initiative:gates-personalized-learning-next-generation-learning-challenges,evidence_strength:promising-causal-quasi,,true,content/initiatives.json,$[?slug=='gates-personalized-learning-next-generation-learning-challenges'].evidenceStrength
initiative:generative-ai-tutoring-and-ai-school-pilots:design:rct,,USES_RESEARCH_DESIGN,initiative:generative-ai-tutoring-and-ai-school-pilots,research_design:rct,,true,content/initiatives.json,$[?slug=='generative-ai-tutoring-and-ai-school-pilots'].methodTags
initiative:generative-ai-tutoring-and-ai-school-pilots:design:systematic-review,,USES_RESEARCH_DESIGN,initiative:generative-ai-tutoring-and-ai-school-pilots,research_design:systematic-review,,true,content/initiatives.json,$[?slug=='generative-ai-tutoring-and-ai-school-pilots'].methodTags
initiative:generative-ai-tutoring-and-ai-school-pilots:dichotomy:remediation-readiness-vs-grade-level-acceleration,,RELATED_DICHOTOMY,initiative:generative-ai-tutoring-and-ai-school-pilots,dichotomy:remediation-readiness-vs-grade-level-acceleration,,true,content/initiatives.json,$[?slug=='generative-ai-tutoring-and-ai-school-pilots'].relatedDichotomySlugs
initiative:generative-ai-tutoring-and-ai-school-pilots:dichotomy:screens-harm-development-vs-technology-enables-learning,,RELATED_DICHOTOMY,initiative:generative-ai-tutoring-and-ai-school-pilots,dichotomy:screens-harm-development-vs-technology-enables-learning,,true,content/initiatives.json,$[?slug=='generative-ai-tutoring-and-ai-school-pilots'].relatedDichotomySlugs
initiative:generative-ai-tutoring-and-ai-school-pilots:dichotomy:tracking-acceleration-vs-detracking-inclusion,,RELATED_DICHOTOMY,initiative:generative-ai-tutoring-and-ai-school-pilots,dichotomy:tracking-acceleration-vs-detracking-inclusion,,true,content/initiatives.json,$[?slug=='generative-ai-tutoring-and-ai-school-pilots'].relatedDichotomySlugs
initiative:generative-ai-tutoring-and-ai-school-pilots:source:src-050,,CITES_SOURCE,initiative:generative-ai-tutoring-and-ai-school-pilots,source:src-050,,true,content/initiatives.json,$[?slug=='generative-ai-tutoring-and-ai-school-pilots'].sourceIds
initiative:generative-ai-tutoring-and-ai-school-pilots:strength:limited-descriptive,,HAS_EVIDENCE_STRENGTH,initiative:generative-ai-tutoring-and-ai-school-pilots,evidence_strength:limited-descriptive,,true,content/initiatives.json,$[?slug=='generative-ai-tutoring-and-ai-school-pilots'].evidenceStrength
initiative:goals-2000-standards-based-reform:design:descriptive,,USES_RESEARCH_DESIGN,initiative:goals-2000-standards-based-reform,research_design:descriptive,,true,content/initiatives.json,$[?slug=='goals-2000-standards-based-reform'].methodTags
initiative:goals-2000-standards-based-reform:dichotomy:standardization-accountability-vs-professional-autonomy,,RELATED_DICHOTOMY,initiative:goals-2000-standards-based-reform,dichotomy:standardization-accountability-vs-professional-autonomy,,true,content/initiatives.json,$[?slug=='goals-2000-standards-based-reform'].relatedDichotomySlugs
initiative:goals-2000-standards-based-reform:source:src-001,,CITES_SOURCE,initiative:goals-2000-standards-based-reform,source:src-001,,true,content/initiatives.json,$[?slug=='goals-2000-standards-based-reform'].sourceIds
initiative:goals-2000-standards-based-reform:source:src-002,,CITES_SOURCE,initiative:goals-2000-standards-based-reform,source:src-002,,true,content/initiatives.json,$[?slug=='goals-2000-standards-based-reform'].sourceIds
initiative:goals-2000-standards-based-reform:strength:limited-descriptive,,HAS_EVIDENCE_STRENGTH,initiative:goals-2000-standards-based-reform,evidence_strength:limited-descriptive,,true,content/initiatives.json,$[?slug=='goals-2000-standards-based-reform'].evidenceStrength
initiative:harlem-children-s-zone-promise-neighborhoods:design:lottery,,USES_RESEARCH_DESIGN,initiative:harlem-children-s-zone-promise-neighborhoods,research_design:lottery,,true,content/initiatives.json,$[?slug=='harlem-children-s-zone-promise-neighborhoods'].methodTags
initiative:harlem-children-s-zone-promise-neighborhoods:source:src-002,,CITES_SOURCE,initiative:harlem-children-s-zone-promise-neighborhoods,source:src-002,,true,content/initiatives.json,$[?slug=='harlem-children-s-zone-promise-neighborhoods'].sourceIds
initiative:harlem-children-s-zone-promise-neighborhoods:strength:mixed-conditional,,HAS_EVIDENCE_STRENGTH,initiative:harlem-children-s-zone-promise-neighborhoods,evidence_strength:mixed-conditional,,true,content/initiatives.json,$[?slug=='harlem-children-s-zone-promise-neighborhoods'].evidenceStrength
initiative:head-start:design:rct,,USES_RESEARCH_DESIGN,initiative:head-start,research_design:rct,,true,content/initiatives.json,$[?slug=='head-start'].methodTags
initiative:head-start:dichotomy:early-academics-vs-play-based-pre-k,,RELATED_DICHOTOMY,initiative:head-start,dichotomy:early-academics-vs-play-based-pre-k,,true,content/initiatives.json,$[?slug=='head-start'].relatedDichotomySlugs
initiative:head-start:source:src-042,,CITES_SOURCE,initiative:head-start,source:src-042,,true,content/initiatives.json,$[?slug=='head-start'].sourceIds
initiative:head-start:strength:mixed-conditional,,HAS_EVIDENCE_STRENGTH,initiative:head-start,evidence_strength:mixed-conditional,,true,content/initiatives.json,$[?slug=='head-start'].evidenceStrength
initiative:high-dosage-tutoring:design:meta-analysis,,USES_RESEARCH_DESIGN,initiative:high-dosage-tutoring,research_design:meta-analysis,,true,content/initiatives.json,$[?slug=='high-dosage-tutoring'].methodTags
initiative:high-dosage-tutoring:design:rct,,USES_RESEARCH_DESIGN,initiative:high-dosage-tutoring,research_design:rct,,true,content/initiatives.json,$[?slug=='high-dosage-tutoring'].methodTags
initiative:high-dosage-tutoring:dichotomy:human-tutoring-vs-ai-tutoring,,RELATED_DICHOTOMY,initiative:high-dosage-tutoring,dichotomy:human-tutoring-vs-ai-tutoring,,true,content/initiatives.json,$[?slug=='high-dosage-tutoring'].relatedDichotomySlugs
initiative:high-dosage-tutoring:dichotomy:remediation-readiness-vs-grade-level-acceleration,,RELATED_DICHOTOMY,initiative:high-dosage-tutoring,dichotomy:remediation-readiness-vs-grade-level-acceleration,,true,content/initiatives.json,$[?slug=='high-dosage-tutoring'].relatedDichotomySlugs
initiative:high-dosage-tutoring:dichotomy:tracking-acceleration-vs-detracking-inclusion,,RELATED_DICHOTOMY,initiative:high-dosage-tutoring,dichotomy:tracking-acceleration-vs-detracking-inclusion,,true,content/initiatives.json,$[?slug=='high-dosage-tutoring'].relatedDichotomySlugs
initiative:high-dosage-tutoring:source:src-021,,CITES_SOURCE,initiative:high-dosage-tutoring,source:src-021,,true,content/initiatives.json,$[?slug=='high-dosage-tutoring'].sourceIds
initiative:high-dosage-tutoring:strength:strong-causal,,HAS_EVIDENCE_STRENGTH,initiative:high-dosage-tutoring,evidence_strength:strong-causal,,true,content/initiatives.json,$[?slug=='high-dosage-tutoring'].evidenceStrength
initiative:high-quality-instructional-materials-initiatives:design:descriptive,,USES_RESEARCH_DESIGN,initiative:high-quality-instructional-materials-initiatives,research_design:descriptive,,true,content/initiatives.json,$[?slug=='high-quality-instructional-materials-initiatives'].methodTags
initiative:high-quality-instructional-materials-initiatives:source:src-020,,CITES_SOURCE,initiative:high-quality-instructional-materials-initiatives,source:src-020,,true,content/initiatives.json,$[?slug=='high-quality-instructional-materials-initiatives'].sourceIds
initiative:high-quality-instructional-materials-initiatives:strength:promising-causal-quasi,,HAS_EVIDENCE_STRENGTH,initiative:high-quality-instructional-materials-initiatives,evidence_strength:promising-causal-quasi,,true,content/initiatives.json,$[?slug=='high-quality-instructional-materials-initiatives'].evidenceStrength
initiative:magnet-schools-and-controlled-choice-desegregation-plans:design:descriptive,,USES_RESEARCH_DESIGN,initiative:magnet-schools-and-controlled-choice-desegregation-plans,research_design:descriptive,,true,content/initiatives.json,$[?slug=='magnet-schools-and-controlled-choice-desegregation-plans'].methodTags
initiative:magnet-schools-and-controlled-choice-desegregation-plans:dichotomy:choice-markets-vs-common-public-system,,RELATED_DICHOTOMY,initiative:magnet-schools-and-controlled-choice-desegregation-plans,dichotomy:choice-markets-vs-common-public-system,,true,content/initiatives.json,$[?slug=='magnet-schools-and-controlled-choice-desegregation-plans'].relatedDichotomySlugs
initiative:magnet-schools-and-controlled-choice-desegregation-plans:source:src-002,,CITES_SOURCE,initiative:magnet-schools-and-controlled-choice-desegregation-plans,source:src-002,,true,content/initiatives.json,$[?slug=='magnet-schools-and-controlled-choice-desegregation-plans'].sourceIds
initiative:magnet-schools-and-controlled-choice-desegregation-plans:strength:mixed-conditional,,HAS_EVIDENCE_STRENGTH,initiative:magnet-schools-and-controlled-choice-desegregation-plans,evidence_strength:mixed-conditional,,true,content/initiatives.json,$[?slug=='magnet-schools-and-controlled-choice-desegregation-plans'].evidenceStrength
initiative:mississippi-literacy-based-promotion-act-mississippi-miracle:design:descriptive,,USES_RESEARCH_DESIGN,initiative:mississippi-literacy-based-promotion-act-mississippi-miracle,research_design:descriptive,,true,content/initiatives.json,$[?slug=='mississippi-literacy-based-promotion-act-mississippi-miracle'].methodTags
initiative:mississippi-literacy-based-promotion-act-mississippi-miracle:dichotomy:whole-language-balanced-literacy-vs-phonics-science-of-reading,,RELATED_DICHOTOMY,initiative:mississippi-literacy-based-promotion-act-mississippi-miracle,dichotomy:whole-language-balanced-literacy-vs-phonics-science-of-reading,,true,content/initiatives.json,$[?slug=='mississippi-literacy-based-promotion-act-mississippi-miracle'].relatedDichotomySlugs
initiative:mississippi-literacy-based-promotion-act-mississippi-miracle:source:src-010,,CITES_SOURCE,initiative:mississippi-literacy-based-promotion-act-mississippi-miracle,source:src-010,,true,content/initiatives.json,$[?slug=='mississippi-literacy-based-promotion-act-mississippi-miracle'].sourceIds
initiative:mississippi-literacy-based-promotion-act-mississippi-miracle:source:src-011,,CITES_SOURCE,initiative:mississippi-literacy-based-promotion-act-mississippi-miracle,source:src-011,,true,content/initiatives.json,$[?slug=='mississippi-literacy-based-promotion-act-mississippi-miracle'].sourceIds
initiative:mississippi-literacy-based-promotion-act-mississippi-miracle:source:src-012,,CITES_SOURCE,initiative:mississippi-literacy-based-promotion-act-mississippi-miracle,source:src-012,,true,content/initiatives.json,$[?slug=='mississippi-literacy-based-promotion-act-mississippi-miracle'].sourceIds
initiative:mississippi-literacy-based-promotion-act-mississippi-miracle:source:src-013,,CITES_SOURCE,initiative:mississippi-literacy-based-promotion-act-mississippi-miracle,source:src-013,,true,content/initiatives.json,$[?slug=='mississippi-literacy-based-promotion-act-mississippi-miracle'].sourceIds
initiative:mississippi-literacy-based-promotion-act-mississippi-miracle:strength:promising-causal-quasi,,HAS_EVIDENCE_STRENGTH,initiative:mississippi-literacy-based-promotion-act-mississippi-miracle,evidence_strength:promising-causal-quasi,,true,content/initiatives.json,$[?slug=='mississippi-literacy-based-promotion-act-mississippi-miracle'].evidenceStrength
initiative:modern-cte-pathways-and-concentrator-programs:design:systematic-review,,USES_RESEARCH_DESIGN,initiative:modern-cte-pathways-and-concentrator-programs,research_design:systematic-review,,true,content/initiatives.json,$[?slug=='modern-cte-pathways-and-concentrator-programs'].methodTags
initiative:modern-cte-pathways-and-concentrator-programs:source:src-052,,CITES_SOURCE,initiative:modern-cte-pathways-and-concentrator-programs,source:src-052,,true,content/initiatives.json,$[?slug=='modern-cte-pathways-and-concentrator-programs'].sourceIds
initiative:modern-cte-pathways-and-concentrator-programs:strength:promising-causal-quasi,,HAS_EVIDENCE_STRENGTH,initiative:modern-cte-pathways-and-concentrator-programs,evidence_strength:promising-causal-quasi,,true,content/initiatives.json,$[?slug=='modern-cte-pathways-and-concentrator-programs'].evidenceStrength
initiative:national-board-certification-and-advanced-credentials:design:matched-comparison,,USES_RESEARCH_DESIGN,initiative:national-board-certification-and-advanced-credentials,research_design:matched-comparison,,true,content/initiatives.json,$[?slug=='national-board-certification-and-advanced-credentials'].methodTags
initiative:national-board-certification-and-advanced-credentials:dichotomy:teacher-incentives-evaluation-vs-trust-professionalism,,RELATED_DICHOTOMY,initiative:national-board-certification-and-advanced-credentials,dichotomy:teacher-incentives-evaluation-vs-trust-professionalism,,true,content/initiatives.json,$[?slug=='national-board-certification-and-advanced-credentials'].relatedDichotomySlugs
initiative:national-board-certification-and-advanced-credentials:source:src-002,,CITES_SOURCE,initiative:national-board-certification-and-advanced-credentials,source:src-002,,true,content/initiatives.json,$[?slug=='national-board-certification-and-advanced-credentials'].sourceIds
